11,-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.05308,0.80523,-1.11902,-0.76096,1.81175,0.19268,0.07987,CL5,CL0,CL1,CL0,CL6,CL2,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL1
12,1.09449,-0.48246,-0.61113,-0.28519,-0.31685,-1.32828,0.00332,0.14143,-1.92595,-0.52745,0.52975,1.22470,CL5,CL1,CL0,CL0,CL6,CL4,CL5,CL2,CL0,CL3,CL0,CL0,CL0,CL1,CL0,CL2,CL6,CL0,CL0
13,1.82213,0.48246,0.45468,0.96082,-0.31685,2.28554,0.16767,0.44585,-1.62090,-0.78155,1.29221,0.07987,CL5,CL1,CL0,CL4,CL6,CL3,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL1,CL6,CL0,CL0
14,1.82213,0.48246,-0.05921,0.24923,-0.31685,-0.79151,0.80523,-0.01928,0.94156,3.46436,-0.71126,-0.84637,CL1,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
15,1.82213,0.48246,-0.05921,0.96082,-0.31685,-0.92104,1.45421,0.44585,-0.60633,1.63088,1.29221,0.76540,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
16,1.82213,-0.48246,0.45468,0.96082,-0.31685,-2.05048,-1.50796,-1.55521,-1.07533,1.13407,-0.71126,-0.52593,CL5,CL2,CL2,CL0,CL6,CL1,CL5,CL2,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
17,0.49788,0.48246,-0.61113,0.96082,-0.31685,-1.55078,-0.80615,-1.68062,0.28783,0.75830,-0.21712,-2.07848,CL6,CL0,CL0,CL1,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
18,1.09449,-0.48246,-1.73790,0.96082,-0.31685,0.52135,-1.23177,-0.31776,-0.45321,-1.38502,-1.37983,-0.84637,CL6,CL1,CL1,CL0,CL6,CL6,CL4,CL1,CL0,CL1,CL0,CL2,CL0,CL1,CL0,CL1,CL6,CL0,CL0
19,1.82213,-0.48246,0.45468,-0.09765,-0.31685,1.37297,-0.15487,-0.17779,-1.92595,-1.51840,-0.71126,-0.21575,CL6,CL2,CL0,CL2,CL6,CL3,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL1,CL0,CL1,CL0,CL0,CL0
20,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,-1.76250,-2.39883,-1.92595,0.75830,-1.37983,-2.07848,CL4,CL1,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL6,CL0,CL1,CL0,CL0
21,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.79151,0.80523,0.72330,1.61108,-1.13788,0.19268,-0.21575,CL6,CL1,CL1,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0
22,2.59171,-0.48246,-2.43591,0.96082,-0.31685,-1.19430,0.47617,-1.11902,-0.60633,1.81175,-0.21712,-1.18084,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
23,1.09449,-0.48246,0.45468,0.96082,-0.31685,0.41667,-0.94779,-0.84732,1.11406,-0.89891,-0.71126,0.07987,CL4,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
24,1.09449,-0.48246,-1.73790,0.96082,-0.31685,1.60383,-3.27393,-1.27553,0.28783,-1.01450,-1.37983,-1.54858,CL6,CL2,CL1,CL5,CL6,CL2,CL6,CL2,CL0,CL0,CL1,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL1
25,1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.14882,0.63779,1.24033,0.76096,1.46191,-0.21712,-0.52593,CL5,CL1,CL1,CL1,CL5,CL1,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
26,1.09449,-0.48246,-0.61113,0.96082,-0.31685,-0.79151,-0.43999,-1.27553,0.94156,-0.00665,-0.21712,0.40148,CL5,CL1,CL2,CL0,CL6,CL1,CL5,CL2,CL0,CL2,CL0,CL0,CL3,CL2,CL0,CL2,CL1,CL0,CL0
27,1.82213,0.48246,-1.22751,0.24923,-0.31685,-0.05188,-1.63340,-3.27393,-0.76096,0.58489,0.19268,-1.54858,CL6,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
28,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.52135,-1.23177,-0.01928,-0.01729,-2.18109,1.86203,0.40148,CL6,CL1,CL1,CL2,CL6,CL6,CL5,CL1,CL0,CL0,CL0,CL0,CL2,CL1,CL0,CL3,CL2,CL0,CL0
29,0.49788,0.48246,1.16365,0.96082,-0.31685,0.04257,-1.50796,-0.71727,0.28783,1.30612,0.19268,-0.52593,CL6,CL0,CL0,CL0,CL4,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
30,1.09449,-0.48246,1.98437,0.96082,-0.31685,-1.32828,1.74091,0.88309,0.94156,1.81175,-0.21712,-0.52593,CL0,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
31,1.09449,-0.48246,-1.73790,0.96082,-0.31685,0.31287,-0.80615,-1.27553,-1.47955,-0.65253,-1.37983,0.07987,CL6,CL1,CL1,CL1,CL6,CL2,CL6,CL1,CL0,CL0,CL1,CL0,CL1,CL1,CL1,CL1,CL2,CL0,CL0
32,0.49788,0.48246,-1.73790,-0.28519,-0.31685,-1.19430,-0.80615,0.14143,-0.60633,-0.00665,-1.37983,-0.84637,CL3,CL0,CL0,CL2,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
33,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.79151,-1.23177,-0.01928,0.43852,-0.00665,0.19268,-0.84637,CL6,CL1,CL1,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0
34,-0.95197,-0.48246,0.45468,0.96082,-0.31685,0.41667,-0.30033,0.29338,1.28610,-0.14277,-0.71126,-1.54858,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
35,0.49788,-0.48246,0.45468,-0.57009,0.11440,1.02119,0.63779,0.88309,-2.90161,-0.78155,0.52975,1.92173,CL4,CL2,CL1,CL1,CL5,CL2,CL5,CL2,CL1,CL1,CL1,CL2,CL1,CL1,CL1,CL1,CL5,CL0,CL1
36,2.59171,-0.48246,-2.43591,0.96082,-0.31685,-0.24649,-0.80615,-2.63199,-0.30172,-0.78155,0.52975,-1.54858,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
37,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.24649,-0.57545,-0.17779,-0.01729,-1.51840,-0.21712,-0.21575,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
38,1.82213,-0.48246,-2.43591,-0.57009,-0.31685,0.31287,0.32197,1.06238,0.13136,-0.65253,0.52975,-0.52593,CL6,CL1,CL2,CL1,CL6,CL3,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
39,1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.55078,1.28610,0.29338,-0.01729,0.75830,-0.21712,-0.84637,CL6,CL1,CL0,CL0,CL4,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
40,2.59171,0.48246,-0.05921,0.96082,-0.31685,-0.24649,-0.94779,-1.11902,-0.76096,0.41594,-1.37983,-0.21575,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL4,CL0,CL1,CL0,CL0
41,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.04257,-0.43999,-0.01928,-2.07848,0.75830,-0.71126,0.07987,CL5,CL1,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
42,0.49788,0.48246,0.45468,0.96082,-0.31685,0.82562,0.00332,1.06238,1.81866,-0.40581,-0.21712,-0.21575,CL4,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
43,0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.14882,-0.94779,-1.27553,-0.01729,-0.65253,-0.21712,-0.52593,CL6,CL0,CL3,CL5,CL6,CL2,CL4,CL6,CL0,CL4,CL0,CL2,CL2,CL0,CL0,CL0,CL1,CL0,CL0
44,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,-0.57545,-0.31776,-0.15487,-1.01450,-0.21712,-0.21575,CL6,CL2,CL2,CL0,CL6,CL3,CL6,CL3,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL0,CL6,CL0,CL0
45,-0.07854,-0.48246,0.45468,0.96082,0.11440,-1.05308,1.45421,0.44585,1.28610,0.93949,-0.21712,0.07987,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
46,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.47617,1.24033,0.94156,1.63088,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
47,1.09449,0.48246,-0.61113,0.24923,-0.31685,0.31287,0.63779,-1.11902,0.28783,1.46191,-0.71126,-0.84637,CL3,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL2,CL0,CL1
48,1.09449,-0.48246,1.16365,0.96082,-0.31685,-2.05048,0.80523,0.29338,0.94156,1.13407,-2.55524,-1.18084,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
49,1.09449,-0.48246,-1.73790,0.96082,-0.31685,0.13606,-0.80615,-0.31776,-0.15487,-0.65253,0.19268,-0.84637,CL6,CL1,CL1,CL0,CL6,CL5,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0
50,-0.07854,0.48246,1.16365,0.96082,-0.22166,0.82562,-0.57545,-1.97495,-0.91699,0.25953,0.52975,1.22470,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
51,0.49788,-0.48246,1.16365,0.96082,-0.31685,1.02119,-0.15487,-0.17779,-1.21213,-0.00665,-0.71126,-0.84637,CL6,CL1,CL2,CL1,CL6,CL3,CL6,CL2,CL0,CL3,CL0,CL0,CL2,CL1,CL0,CL3,CL6,CL0,CL0
52,1.09449,-0.48246,-0.05921,0.24923,-0.31685,1.13281,0.96248,-0.58331,-0.91699,-1.92173,1.86203,1.92173,CL2,CL1,CL1,CL1,CL6,CL2,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
53,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.00332,-1.42424,0.28783,-0.78155,0.52975,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
54,1.09449,-0.48246,1.16365,0.96082,-0.31685,-1.43907,-0.15487,1.06238,0.28783,0.25953,-0.21712,-0.21575,CL5,CL1,CL1,CL0,CL6,CL1,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
55,1.82213,-0.48246,-1.73790,0.96082,-0.31685,0.04257,1.11406,-0.58331,-1.07533,-1.13788,1.29221,1.22470,CL6,CL0,CL0,CL0,CL6,CL2,CL6,CL6,CL0,CL3,CL0,CL0,CL3,CL1,CL0,CL1,CL1,CL0,CL0
56,1.82213,0.48246,-0.05921,0.96082,-0.31685,0.04257,-0.69509,-1.11902,-0.45321,-0.40581,-1.37983,-2.07848,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
57,0.49788,0.48246,-0.61113,0.96082,-0.31685,0.04257,0.00332,-1.68062,-0.01729,0.25953,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
58,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.58016,0.63779,-1.97495,0.28783,0.75830,-0.71126,-0.52593,CL1,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
59,1.09449,-0.48246,-1.22751,0.96082,-0.31685,0.22393,0.63779,-0.01928,-0.45321,-0.40581,1.86203,1.22470,CL5,CL1,CL1,CL0,CL6,CL5,CL5,CL5,CL2,CL3,CL1,CL3,CL3,CL1,CL0,CL2,CL6,CL0,CL1
60,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.46725,-1.23177,-1.27553,-1.62090,-0.14277,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
61,-0.07854,0.48246,1.98437,0.96082,-0.31685,1.37297,0.32197,0.29338,-0.30172,-0.27607,-1.37983,0.07987,CL5,CL0,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
62,1.09449,-0.48246,1.16365,0.96082,-0.50212,-2.21844,1.58487,1.24033,0.13136,1.30612,-1.37983,-1.18084,CL5,CL1,CL0,CL0,CL4,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL1
63,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.58016,-1.37639,-1.82919,-1.34289,0.41594,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
64,1.09449,-0.48246,0.45468,0.96082,-0.31685,1.02119,-0.30033,-0.71727,-0.60633,-0.00665,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
65,1.09449,-0.48246,1.98437,0.96082,-0.31685,-1.55078,0.47617,1.06238,-0.45321,0.93949,-1.37983,-0.52593,CL6,CL1,CL0,CL1,CL6,CL6,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
66,0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.73545,0.47617,-0.84732,1.11406,0.58489,0.52975,-0.21575,CL5,CL0,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
67,1.09449,-0.48246,-1.73790,0.96082,-0.31685,-1.05308,-0.69509,-1.11902,1.28610,0.41594,-0.71126,-1.18084,CL4,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
68,-0.07854,-0.48246,1.16365,0.96082,-0.31685,-0.34799,-0.30033,1.06238,-0.91699,-0.14277,0.88113,-0.21575,CL5,CL1,CL1,CL0,CL6,CL2,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL5,CL0,CL0
69,0.49788,-0.48246,-0.05921,-0.28519,-0.31685,-0.92104,0.00332,0.29338,-0.15487,-0.27607,-0.21712,0.07987,CL5,CL1,CL1,CL0,CL5,CL2,CL6,CL3,CL0,CL2,CL0,CL1,CL1,CL1,CL0,CL1,CL1,CL0,CL0
70,1.09449,0.48246,-1.73790,0.96082,-0.31685,-0.05188,-0.69509,-1.68062,0.28783,-0.00665,-1.37983,-0.84637,CL6,CL0,CL0,CL6,CL1,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
71,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-0.34799,-0.30033,0.14143,-1.92595,-0.27607,0.52975,0.76540,CL6,CL2,CL1,CL0,CL4,CL2,CL6,CL3,CL0,CL3,CL0,CL2,CL2,CL2,CL0,CL0,CL2,CL0,CL1
72,1.09449,0.48246,-1.22751,0.24923,-0.31685,-0.46725,1.11406,-0.31776,1.11406,0.12331,-2.55524,-0.84637,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
73,1.09449,-0.48246,-1.22751,0.96082,-0.31685,-1.55078,0.96248,-0.01928,0.43852,0.93949,0.19268,0.40148,CL6,CL1,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
74,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.67825,-0.57545,-0.31776,0.28783,1.13407,-0.71126,-0.21575,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
75,2.59171,0.48246,-1.73790,0.96082,-0.31685,-1.19430,-1.76250,-2.85950,-1.47955,0.25953,0.52975,-2.07848,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
76,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.14882,0.16767,-1.55521,-0.76096,-0.40581,0.52975,-0.21575,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
77,1.09449,0.48246,-1.43719,0.24923,-0.31685,-0.34799,-0.69509,-1.55521,0.43852,0.58489,-2.55524,-2.07848,CL4,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
78,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.13606,-1.63340,-0.58331,-1.21213,-0.40581,-0.21712,-2.07848,CL3,CL1,CL0,CL0,CL6,CL2,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL0
79,0.49788,-0.48246,-0.61113,0.96082,-0.31685,-0.79151,-0.80615,-2.09015,-1.62090,-2.18109,-2.55524,-1.18084,CL6,CL0,CL1,CL0,CL6,CL1,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1
80,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,-0.80615,-1.97495,1.11406,-0.65253,-0.21712,-0.21575,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
81,2.59171,0.48246,1.98437,0.24923,-0.31685,0.04257,0.32197,0.44585,-0.15487,1.46191,-0.21712,-0.21575,CL6,CL0,CL0,CL3,CL6,CL1,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
82,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.79151,-1.23177,-0.01928,-0.91699,-0.14277,0.88113,0.40148,CL5,CL1,CL1,CL1,CL6,CL2,CL6,CL1,CL0,CL0,CL1,CL0,CL0,CL1,CL1,CL1,CL1,CL0,CL0
83,1.82213,-0.48246,1.16365,0.24923,-0.31685,-2.05048,1.45421,-0.97631,0.59042,1.46191,-0.21712,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
84,1.82213,0.48246,-1.43719,0.96082,-0.22166,1.02119,-0.94779,-1.11902,1.45039,-1.64101,0.19268,-0.21575,CL3,CL0,CL0,CL5,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
85,1.09449,-0.48246,-1.73790,0.96082,-0.31685,-0.34799,0.16767,-0.31776,-0.30172,-0.14277,-1.37983,0.07987,CL5,CL0,CL0,CL0,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
86,-0.07854,0.48246,-1.22751,0.96082,-0.31685,-0.46725,0.00332,-1.55521,0.13136,0.41594,0.52975,1.22470,CL3,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
87,0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.73545,-0.15487,-1.11902,0.13136,-0.14277,-0.21712,0.40148,CL5,CL0,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
88,1.82213,-0.48246,-1.73790,0.96082,-0.31685,-0.92104,0.16767,-0.45174,-0.30172,0.25953,-0.71126,0.40148,CL5,CL0,CL0,CL0,CL5,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
89,0.49788,0.48246,-0.61113,0.96082,-0.31685,0.31287,-1.92173,-1.42424,-0.76096,-0.52745,-1.37983,-2.07848,CL3,CL0,CL1,CL1,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
90,0.49788,0.48246,1.16365,0.96082,-0.31685,0.91093,-0.57545,0.29338,-0.60633,-0.27607,0.52975,-0.21575,CL5,CL1,CL1,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL1
91,0.49788,0.48246,1.16365,0.96082,-0.31685,1.37297,0.32197,0.72330,0.28783,-0.78155,-1.37983,0.07987,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
92,0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.41667,-0.43999,0.72330,0.28783,0.75830,0.88113,0.76540,CL2,CL0,CL0,CL3,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
93,-0.07854,-0.48246,-1.22751,0.96082,-0.31685,-1.55078,-0.30033,-0.45174,0.28783,-0.00665,-0.71126,-0.84637,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
94,2.59171,0.48246,-1.73790,0.96082,-0.31685,-0.14882,-0.80615,-0.97631,0.76096,0.41594,-1.37983,-1.54858,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
95,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.67825,-0.57545,-0.97631,0.59042,-0.14277,-1.37983,-2.07848,CL5,CL0,CL0,CL3,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
96,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.46725,0.32197,1.06238,-1.62090,1.13407,0.52975,-0.21575,CL6,CL1,CL1,CL1,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
